0.0
0.0
0.0
0.0
0.0
0.0
0.28219
0.34247
0.3726
0.4
0.45479
0.50685
0.56712
0.61096
0.65205
0.69315
0.73699
0.75616
0.81918
0.84932
0.0
0.0
0.0027397
