1.500002481043338776e-02,1.517176907509565353e-02,1.375218201428651810e-02,1.525676902383565903e-02,1.765132322907447815e-02,1.943519711494445801e-02,2.043043635785579681e-02,2.021594904363155365e-02,1.788352057337760925e-02,1.398822851479053497e-02,1.085119787603616714e-02,8.946155197918415070e-03,1.074933353811502457e-02,8.480390533804893494e-03,1.393229793757200241e-02,1.859070546925067902e-02,1.892690919339656830e-02,1.988800242543220520e-02,1.860132999718189240e-02,1.297600381076335907e-02
2.008667215704917908e-02,2.052919380366802216e-02,1.649457775056362152e-02,1.880760677158832550e-02,1.720920205116271973e-02,1.835033111274242401e-02,1.692453958094120026e-02,1.455947291105985641e-02,9.714627638459205627e-03,6.543498951941728592e-03,4.667524714022874832e-03,3.363718977198004723e-03,4.570667631924152374e-03,3.871964057907462120e-03,6.605655886232852936e-03,9.934729896485805511e-03,1.135426387190818787e-02,1.385261677205562592e-02,1.303251646459102631e-02,9.943788871169090271e-03
1.884445548057556152e-02,1.855465397238731384e-02,1.500499900430440903e-02,1.432649232447147369e-02,1.724827662110328674e-02,1.813340932130813599e-02,1.765406690537929535e-02,1.585419848561286926e-02,1.028848811984062195e-02,6.749514956027269363e-03,4.825531970709562302e-03,3.617286449298262596e-03,5.573435220867395401e-03,3.962698392570018768e-03,6.723869591951370239e-03,9.201398119330406189e-03,9.175508283078670502e-03,1.084639318287372589e-02,1.072322577238082886e-02,9.359679184854030609e-03
2.102087996900081635e-02,1.925498619675636292e-02,1.666036993265151978e-02,1.569680497050285339e-02,1.598531939089298248e-02,1.393631845712661743e-02,1.043881848454475403e-02,7.812785916030406952e-03,3.939946647733449936e-03,2.174002584069967270e-03,1.342162373475730419e-03,8.797591435723006725e-04,1.711347838863730431e-03,1.051876344718039036e-03,2.708278363570570946e-03,5.286985542625188828e-03,6.285661831498146057e-03,1.040813978761434555e-02,1.176071166992187500e-02,1.284133177250623703e-02
2.242368087172508240e-02,1.878158934414386749e-02,1.440610364079475403e-02,1.415654644370079041e-02,1.273851841688156128e-02,1.226485334336757660e-02,1.096397917717695236e-02,9.390383958816528320e-03,6.281652487814426422e-03,4.412487614899873734e-03,3.328547812998294830e-03,2.557154744863510132e-03,3.750709351152181625e-03,2.825357951223850250e-03,5.226321984082460403e-03,8.093710057437419891e-03,8.677729405462741852e-03,1.138293184340000153e-02,1.169439218938350677e-02,1.061139069497585297e-02
1.891540735960006714e-02,2.203612402081489563e-02,1.958661898970603943e-02,1.644035987555980682e-02,2.167541347444057465e-02,1.644608564674854279e-02,1.136515382677316666e-02,8.750551380217075348e-03,4.789017140865325928e-03,2.653579227626323700e-03,1.562068704515695572e-03,9.808635804802179337e-04,1.541962730698287487e-03,9.951378451660275459e-04,2.401128876954317093e-03,4.305612295866012573e-03,5.083361174911260605e-03,7.951871491968631744e-03,8.643014356493949890e-03,9.214871563017368317e-03
2.156393416225910187e-02,2.124125696718692780e-02,1.758348941802978516e-02,1.765164919197559357e-02,1.607998833060264587e-02,1.612168550491333008e-02,1.515987142920494080e-02,1.351777464151382446e-02,9.466893039643764496e-03,6.751948967576026917e-03,5.217901431024074554e-03,3.956025466322898865e-03,5.748164374381303787e-03,4.271241370588541031e-03,6.662513595074415207e-03,9.120155125856399536e-03,1.007434912025928497e-02,1.273079868406057358e-02,1.286914013326168060e-02,1.263548806309700012e-02
3.552363440394401550e-02,2.662369050085544586e-02,2.253846637904644012e-02,2.040303871035575867e-02,2.001968957483768463e-02,2.042418159544467926e-02,1.911780796945095062e-02,1.773145236074924469e-02,1.343899779021739960e-02,1.007807720452547073e-02,7.827643305063247681e-03,5.921841133385896683e-03,5.906022153794765472e-03,5.370424594730138779e-03,6.869182921946048737e-03,7.780015934258699417e-03,7.112455088645219803e-03,7.490240968763828278e-03,7.202791981399059296e-03,6.120464764535427094e-03
2.510499209165573120e-02,3.110531531274318695e-02,2.569356746971607208e-02,2.050182037055492401e-02,2.103288844227790833e-02,1.350094098597764969e-02,8.175729773938655853e-03,5.395525135099887848e-03,2.583778928965330124e-03,1.264382619410753250e-03,6.624594097957015038e-04,3.843815939035266638e-04,6.629214622080326080e-04,3.660996444523334503e-04,9.833531221374869347e-04,2.012302866205573082e-03,2.355220029130578041e-03,4.155248869210481644e-03,4.860279150307178497e-03,6.213910877704620361e-03
2.452649176120758057e-02,3.456300869584083557e-02,3.189051896333694458e-02,2.449712343513965607e-02,2.696594037115573883e-02,1.835629343986511230e-02,1.058533228933811188e-02,6.566473282873630524e-03,2.642227802425622940e-03,1.107836607843637466e-03,5.271941772662103176e-04,2.744822704698890448e-04,5.475505604408681393e-04,2.629048540256917477e-04,7.227949099615216255e-04,1.515581272542476654e-03,1.961754169315099716e-03,3.993350546807050705e-03,5.253547802567481995e-03,8.964939042925834656e-03
2.415633015334606171e-02,3.112270310521125793e-02,2.542456611990928650e-02,2.292820438742637634e-02,1.909526623785495758e-02,1.543217524886131287e-02,1.177195645868778229e-02,9.234307333827018738e-03,5.574932787567377090e-03,3.476293291896581650e-03,2.322674030438065529e-03,1.540927449241280556e-03,2.617780119180679321e-03,1.564946840517222881e-03,3.132847370579838753e-03,5.492821335792541504e-03,6.538475863635540009e-03,9.798033162951469421e-03,1.077188644558191299e-02,1.308669801801443100e-02
3.063885308802127838e-02,3.804292529821395874e-02,3.008002601563930511e-02,2.256067842245101929e-02,2.101905085146427155e-02,1.271725539118051529e-02,6.950987037271261215e-03,4.499559290707111359e-03,2.038983395323157310e-03,9.923884645104408264e-04,5.419286899268627167e-04,3.093633567914366722e-04,5.126288742758333683e-04,3.061117022298276424e-04,7.865516236051917076e-04,1.643282710574567318e-03,2.179847331717610359e-03,4.259960725903511047e-03,5.397621542215347290e-03,8.027786388993263245e-03
2.093161083757877350e-02,2.785819210112094879e-02,2.630101330578327179e-02,2.406073734164237976e-02,2.292277850210666656e-02,1.740210317075252533e-02,1.209222245961427689e-02,8.778411895036697388e-03,5.200370214879512787e-03,3.028304316103458405e-03,1.843266654759645462e-03,1.172920456156134605e-03,1.869749859906733036e-03,1.105535775423049927e-03,2.349428832530975342e-03,4.120521713048219681e-03,4.957130178809165955e-03,7.644465658813714981e-03,8.704658597707748413e-03,1.073993835598230362e-02
2.887598052620887756e-02,2.273135818541049957e-02,1.984128914773464203e-02,1.816469617187976837e-02,1.688265427947044373e-02,1.563977263867855072e-02,1.349430996924638748e-02,1.200778037309646606e-02,8.725454099476337433e-03,6.519712973386049271e-03,5.155673716217279434e-03,3.870982909575104713e-03,4.250391852110624313e-03,3.805572865530848503e-03,5.548247136175632477e-03,7.347302045673131943e-03,7.720786146819591522e-03,8.979435078799724579e-03,9.058059193193912506e-03,7.857357151806354523e-03
2.281668037176132202e-02,2.459317259490489960e-02,2.370124310255050659e-02,2.053936198353767395e-02,1.965569518506526947e-02,1.453977450728416443e-02,9.936967864632606506e-03,7.287708576768636703e-03,4.192821215838193893e-03,2.405032049864530563e-03,1.461503328755497932e-03,9.376856032758951187e-04,1.330062630586326122e-03,9.569845860823988914e-04,2.228345023468136787e-03,4.214039538055658340e-03,5.834212526679039001e-03,9.997199289500713348e-03,1.247819513082504272e-02,1.620567403733730316e-02
2.291559800505638123e-02,1.938393898308277130e-02,1.988478377461433411e-02,2.122535184025764465e-02,1.501946989446878433e-02,1.364418026059865952e-02,1.159316860139369965e-02,9.670884348452091217e-03,7.221207488328218460e-03,5.645458120852708817e-03,4.615510813891887665e-03,3.709004027768969536e-03,4.563089460134506226e-03,4.007861483842134476e-03,7.242425810545682907e-03,1.141711231321096420e-02,1.359472796320915222e-02,1.764218881726264954e-02,1.761619932949542999e-02,1.439008768647909164e-02
2.309226430952548981e-02,1.940820179879665375e-02,1.766280457377433777e-02,1.728224568068981171e-02,1.351844891905784607e-02,1.258429419249296188e-02,1.092862524092197418e-02,9.495095349848270416e-03,7.169471122324466705e-03,5.505771376192569733e-03,4.404276143759489059e-03,3.397729946300387383e-03,4.217093810439109802e-03,3.419338492676615715e-03,6.006703246384859085e-03,9.254888631403446198e-03,1.080402545630931854e-02,1.355224289000034332e-02,1.363689731806516647e-02,1.111925952136516571e-02
2.505576424300670624e-02,3.270450979471206665e-02,2.778833732008934021e-02,2.273644134402275085e-02,2.147427201271057129e-02,1.390231866389513016e-02,8.093162439763545990e-03,5.295949522405862808e-03,2.540278714150190353e-03,1.271279412321746349e-03,7.103878888301551342e-04,4.241682763677090406e-04,7.910735439509153366e-04,4.376406723167747259e-04,1.198464073240756989e-03,2.522400114685297012e-03,3.431173972785472870e-03,6.561561487615108490e-03,7.992305792868137360e-03,1.155541650950908661e-02
2.798025123775005341e-02,2.095745876431465149e-02,1.702835038304328918e-02,1.452122069895267487e-02,1.048060692846775055e-02,7.596433628350496292e-03,5.526249296963214874e-03,4.066851921379566193e-03,2.578925574198365211e-03,1.683717826381325722e-03,1.158106955699622631e-03,8.313068537972867489e-04,1.174290664494037628e-03,8.786860853433609009e-04,2.214006381109356880e-03,4.523177631199359894e-03,6.039439700543880463e-03,9.106461890041828156e-03,9.390061721205711365e-03,8.545720018446445465e-03
2.273731119930744171e-02,1.663436181843280792e-02,1.418240275233983994e-02,1.505140867084264755e-02,1.319893822073936462e-02,1.271193381398916245e-02,1.251267828047275543e-02,1.229246798902750015e-02,1.120656821876764297e-02,1.002283301204442978e-02,8.731797337532043457e-03,7.373826112598180771e-03,7.213851436972618103e-03,6.810989230871200562e-03,1.112047862261533737e-02,1.509366650134325027e-02,1.613718830049037933e-02,1.879023574292659760e-02,1.785949803888797760e-02,1.322412304580211639e-02
2.964986674487590790e-02,2.669145353138446808e-02,2.197229675948619843e-02,2.079823426902294159e-02,1.753110438585281372e-02,1.539663877338171005e-02,1.277728006243705750e-02,1.065691187977790833e-02,7.826613262295722961e-03,5.686993710696697235e-03,4.345637746155261993e-03,3.407319542020559311e-03,4.113018047064542770e-03,3.569698659703135490e-03,6.136220879852771759e-03,9.081489406526088715e-03,1.031127944588661194e-02,1.237663812935352325e-02,1.142392028123140335e-02,9.968951344490051270e-03
1.915956102311611176e-02,2.543462999165058136e-02,2.640943229198455811e-02,2.241456508636474609e-02,2.368658781051635742e-02,1.562999747693538666e-02,9.895701892673969269e-03,6.326805334538221359e-03,3.076214110478758812e-03,1.396809821017086506e-03,6.766574224457144737e-04,3.821607097052037716e-04,7.595316274091601372e-04,3.450388612691313028e-04,1.084302552044391632e-03,2.477156929671764374e-03,3.315228037536144257e-03,6.146196741610765457e-03,7.535113487392663956e-03,1.063887868076562881e-02
2.153130248188972473e-02,1.744093559682369232e-02,1.731007918715476990e-02,1.626728102564811707e-02,1.495576184242963791e-02,1.451815478503704071e-02,1.302241347730159760e-02,1.084193401038646698e-02,7.198795210570096970e-03,4.883491434156894684e-03,3.619501134380698204e-03,2.766048535704612732e-03,3.827682696282863617e-03,3.233072813600301743e-03,6.176526192575693130e-03,9.679516777396202087e-03,1.164139714092016220e-02,1.563857495784759521e-02,1.676323637366294861e-02,1.675143837928771973e-02
2.971976064145565033e-02,2.668838948011398315e-02,2.249761112034320831e-02,1.949252560734748840e-02,1.517746504396200180e-02,1.293411944061517715e-02,1.046678237617015839e-02,8.282171562314033508e-03,5.734463687986135483e-03,3.876086790114641190e-03,2.737979404628276825e-03,1.966216601431369781e-03,2.503116382285952568e-03,1.947385957464575768e-03,3.562653902918100357e-03,5.931797437369823456e-03,7.199517916887998581e-03,9.204410947859287262e-03,9.265480563044548035e-03,8.437173441052436829e-03
2.002959512174129486e-02,1.992604508996009827e-02,2.034552954137325287e-02,1.529896073043346405e-02,1.770796254277229309e-02,1.080007292330265045e-02,6.190076470375061035e-03,4.070198629051446915e-03,1.829401124268770218e-03,8.731822599656879902e-04,4.519635695032775402e-04,2.558812266215682030e-04,4.684808372985571623e-04,2.318464976269751787e-04,8.808464044705033302e-04,2.028074814006686211e-03,2.555437851697206497e-03,5.468771327286958694e-03,6.764264311641454697e-03,9.381448850035667419e-03
2.193713374435901642e-02,2.195506170392036438e-02,2.105394937098026276e-02,1.656807959079742432e-02,1.828727684915065765e-02,1.300132647156715393e-02,8.472311310470104218e-03,6.062646862119436264e-03,3.164157737046480179e-03,1.675690757110714912e-03,9.518817532807588577e-04,5.801293882541358471e-04,9.527060901746153831e-04,5.509495385922491550e-04,1.621600706130266190e-03,3.394966013729572296e-03,4.511292558163404465e-03,8.609549142420291901e-03,1.071275398135185242e-02,1.481440197676420212e-02
3.203748911619186401e-02,2.287686243653297424e-02,2.065473981201648712e-02,1.833483576774597168e-02,1.464533805847167969e-02,1.321437861770391464e-02,1.064138393849134445e-02,8.922861889004707336e-03,6.196118425577878952e-03,4.571493249386548996e-03,3.632736392319202423e-03,2.846475224941968918e-03,3.227679990231990814e-03,3.310607979074120522e-03,6.087738554924726486e-03,9.240989573299884796e-03,1.079804077744483948e-02,1.445036008954048157e-02,1.525475643575191498e-02,1.419821102172136307e-02
2.718202956020832062e-02,1.903438754379749298e-02,1.665136963129043579e-02,1.411793101578950882e-02,1.203896943479776382e-02,9.404238313436508179e-03,7.147576659917831421e-03,5.491347052156925201e-03,3.233627183362841606e-03,2.064576605334877968e-03,1.377828884869813919e-03,9.295374620705842972e-04,1.408816897310316563e-03,9.389058686792850494e-04,2.157600596547126770e-03,4.123599734157323837e-03,5.027140956372022629e-03,8.412353694438934326e-03,9.656473994255065918e-03,1.177572272717952728e-02
2.013082429766654968e-02,2.707108482718467712e-02,2.608892321586608887e-02,2.059167064726352692e-02,2.088667266070842743e-02,1.367951557040214539e-02,8.047925308346748352e-03,4.918622318655252457e-03,1.886738231405615807e-03,7.791278185322880745e-04,3.674555337056517601e-04,1.891749707283452153e-04,4.485640965867787600e-04,2.108471526298671961e-04,6.941544706933200359e-04,1.743953442201018333e-03,2.633374882861971855e-03,6.387187633663415909e-03,9.460937231779098511e-03,1.959712430834770203e-02
2.295138500630855560e-02,2.346334233880043030e-02,2.831156365573406219e-02,2.985968068242073059e-02,2.489443123340606689e-02,2.469510771334171295e-02,1.999426260590553284e-02,1.460749655961990356e-02,7.981865666806697845e-03,4.550638608634471893e-03,2.867588773369789124e-03,1.877302769571542740e-03,2.826007083058357239e-03,2.247544005513191223e-03,4.283530637621879578e-03,7.212998811155557632e-03,9.288983419537544250e-03,1.431499421596527100e-02,1.720392331480979919e-02,2.155827358365058899e-02
1.890142634510993958e-02,2.378633990883827209e-02,2.709380537271499634e-02,2.385308034718036652e-02,2.435825765132904053e-02,1.736033707857131958e-02,1.094208098948001862e-02,7.381583563983440399e-03,3.226893022656440735e-03,1.545686740428209305e-03,8.120930287986993790e-04,4.375739954411983490e-04,8.413906325586140156e-04,4.892488359473645687e-04,1.288361614570021629e-03,2.757429378107190132e-03,4.125959239900112152e-03,9.472984820604324341e-03,1.398200634866952896e-02,2.719730511307716370e-02
2.089211717247962952e-02,2.059755660593509674e-02,2.585420198738574982e-02,2.727727591991424561e-02,2.482503838837146759e-02,2.722624689340591431e-02,2.361419610679149628e-02,1.840948686003684998e-02,1.043334789574146271e-02,6.255645304918289185e-03,4.304026253521442413e-03,2.989517059177160263e-03,4.349600058048963547e-03,4.068691749125719070e-03,6.502287462353706360e-03,9.883910417556762695e-03,1.291909627616405487e-02,1.891564764082431793e-02,2.386343106627464294e-02,3.025077842175960541e-02
1.931881159543991089e-02,2.111292444169521332e-02,2.808216400444507599e-02,2.951537072658538818e-02,2.812061272561550140e-02,3.037469834089279175e-02,2.616889961063861847e-02,1.982424035668373108e-02,1.057058013975620270e-02,5.930644925683736801e-03,3.824300598353147507e-03,2.516265260055661201e-03,4.464275203645229340e-03,3.235247218981385231e-03,5.852606147527694702e-03,9.672486223280429840e-03,1.195859536528587341e-02,1.737685501575469971e-02,2.114367671310901642e-02,2.905037440359592438e-02
2.025164477527141571e-02,2.066428028047084808e-02,2.773884683847427368e-02,2.856045961380004883e-02,2.798517793416976929e-02,2.840668149292469025e-02,2.158549800515174866e-02,1.481356937438249588e-02,6.465761922299861908e-03,3.169993637129664421e-03,1.830107998102903366e-03,1.099014421924948692e-03,2.104422776028513908e-03,1.490940572693943977e-03,3.217695746570825577e-03,6.133124697953462601e-03,8.149825036525726318e-03,1.441463176161050797e-02,1.956471987068653107e-02,3.077887929975986481e-02
1.483593229204416275e-02,1.394115947186946869e-02,2.020086161792278290e-02,2.269089408218860626e-02,2.160278335213661194e-02,2.116754651069641113e-02,1.823081076145172119e-02,1.408916432410478592e-02,7.394283544272184372e-03,4.390684887766838074e-03,2.879038918763399124e-03,1.866808743216097355e-03,3.702466841787099838e-03,2.443820470944046974e-03,5.274877883493900299e-03,9.701009839773178101e-03,1.171215344220399857e-02,1.950304396450519562e-02,2.394552156329154968e-02,3.762182593345642090e-02
1.313643809407949448e-02,2.006910741329193115e-02,3.286008536815643311e-02,3.738585487008094788e-02,4.548253491520881653e-02,4.226538166403770447e-02,3.074939921498298645e-02,2.163886465132236481e-02,9.989988990128040314e-03,4.646839573979377747e-03,2.342890948057174683e-03,1.236034557223320007e-03,2.383297774940729141e-03,1.457713195122778416e-03,3.118022577837109566e-03,5.663837771862745285e-03,7.782134693115949631e-03,1.462032925337553024e-02,2.060635760426521301e-02,4.003784805536270142e-02
1.792235299944877625e-02,1.777149736881256104e-02,2.584527991712093353e-02,3.365882113575935364e-02,2.970798872411251068e-02,3.899852558970451355e-02,3.810417652130126953e-02,3.251294046640396118e-02,2.060453407466411591e-02,1.384000945836305618e-02,1.060926727950572968e-02,7.711731828749179840e-03,1.046888437122106552e-02,1.085778325796127319e-02,1.448820997029542923e-02,1.924480497837066650e-02,2.415955625474452972e-02,3.132695704698562622e-02,3.715078532695770264e-02,4.653475061058998108e-02
1.334211882203817368e-02,1.891119219362735748e-02,2.637123875319957733e-02,2.969887666404247284e-02,3.583071753382682800e-02,3.345182910561561584e-02,2.547653019428253174e-02,1.832763105630874634e-02,8.799844421446323395e-03,4.257832188159227371e-03,2.296701306477189064e-03,1.317606540396809578e-03,2.641201950609683990e-03,1.477075391449034214e-03,3.336883150041103363e-03,6.122675724327564240e-03,8.145485073328018188e-03,1.513018086552619934e-02,2.105144225060939789e-02,3.890024125576019287e-02
1.398494746536016464e-02,1.679199375212192535e-02,2.352673187851905823e-02,2.685404196381568909e-02,3.244891390204429626e-02,3.489161282777786255e-02,3.165495395660400391e-02,2.767600677907466888e-02,1.772353425621986389e-02,1.101254485547542572e-02,7.172321900725364685e-03,4.609220661222934723e-03,6.563182920217514038e-03,5.070853512734174728e-03,8.592948317527770996e-03,1.250115688890218735e-02,1.567704044282436371e-02,2.405318431556224823e-02,3.137813135981559753e-02,4.718826338648796082e-02
1.651385053992271423e-02,1.687979698181152344e-02,2.268995158374309540e-02,2.736716717481613159e-02,2.681594341993331909e-02,3.350949659943580627e-02,3.409697487950325012e-02,2.936178818345069885e-02,1.881412044167518616e-02,1.212499476969242096e-02,8.629675954580307007e-03,6.041578482836484909e-03,8.726085536181926727e-03,7.295426446944475174e-03,1.104030571877956390e-02,1.556688174605369568e-02,1.955804042518138885e-02,2.644633874297142029e-02,3.161764889955520630e-02,3.975132480263710022e-02
